Data,Ano,Mes,Dia_semana,Mediana,Coef._Var.,Sem_acontecimentos,antes_copom,semana_copom,Hiato,semana_ata,semana_pos,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,1,2,3,4,5,6,7,8,9,10,11,12,IPC-S,cambio,Meirelles,Tombini,Goldfajn,Expectativa_ponderada,desvio_de_expectativa,BCPresidente,Semana_mes,Tipo_periodo,Mes_categ,Ano_categ,IBC-BR
5/9/2008,2008,5,5,4.45,9.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.83,1.6949,1,0,0,4.5,-0.05,Henrique Meirelles,2,Sem acontecimentos,Maio,2008,129.41
5/16/2008,2008,5,5,4.68,10.12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,1.6434,1,0,0,4.5,0.18,Henrique Meirelles,3,Sem acontecimentos,Maio,2008,129.41
5/23/2008,2008,5,5,4.84,8.16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.72,1.6547,1,0,0,4.5,0.34,Henrique Meirelles,4,Sem acontecimentos,Maio,2008,129.41
5/30/2008,2008,5,5,5.01,6.57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.72,1.6294,1,0,0,4.5,0.51,Henrique Meirelles,5,Semana antes do copom,Maio,2008,129.41
6/6/2008,2008,6,5,5.08,7.17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.87,1.6282,1,0,0,4.5,0.58,Henrique Meirelles,1,Semana do COPOM,Junho,2008,131.21
6/13/2008,2008,6,5,4.94,9.82,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.12,1.6368,1,0,0,4.5,0.44,Henrique Meirelles,2,Semana da Ata,Junho,2008,131.21
6/20/2008,2008,6,5,5.22,9.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.07,1.6042,1,0,0,4.5,0.72,Henrique Meirelles,3,Semana depois da Ata,Junho,2008,131.21
6/27/2008,2008,6,5,5.5,9.81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.89,1.6077,1,0,0,4.5,1,Henrique Meirelles,4,Sem acontecimentos,Junho,2008,131.21
7/4/2008,2008,7,5,5.62,9.68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.77,1.61,1,0,0,4.5,1.12,Henrique Meirelles,1,Sem acontecimentos,Julho,2008,130.98
7/11/2008,2008,7,5,5.36,8.23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.79,1.6032,1,0,0,4.5,0.86,Henrique Meirelles,2,Sem acontecimentos,Julho,2008,130.98
7/18/2008,2008,7,5,5.44,8.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.69,1.5938,1,0,0,4.5,0.94,Henrique Meirelles,3,Semana antes do copom,Julho,2008,130.98
7/25/2008,2008,7,5,5.57,7.87,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.67,1.5745,1,0,0,4.5,1.07,Henrique Meirelles,4,Semana do COPOM,Julho,2008,130.98
8/1/2008,2008,8,5,5.56,7.69,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.53,1.5593,1,0,0,4.5,1.06,Henrique Meirelles,1,Semana da Ata,Agosto,2008,130.93
8/8/2008,2008,8,5,5.3,8.44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.44,1.6136,1,0,0,4.5,0.8,Henrique Meirelles,2,Semana depois da Ata,Agosto,2008,130.93
8/15/2008,2008,8,5,5.3,8.23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.34,1.6389,1,0,0,4.5,0.8,Henrique Meirelles,3,Sem acontecimentos,Agosto,2008,130.93
8/22/2008,2008,8,5,5.22,8.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24,1.6217,1,0,0,4.5,0.72,Henrique Meirelles,4,Sem acontecimentos,Agosto,2008,130.93
8/29/2008,2008,8,5,5.16,7.77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24,1.6344,1,0,0,4.5,0.66,Henrique Meirelles,5,Sem acontecimentos,Agosto,2008,130.93
9/5/2008,2008,9,5,5.22,7.88,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14,1.7305,1,0,0,4.5,0.72,Henrique Meirelles,1,Semana antes do copom,Setembro,2008,130.93
9/12/2008,2008,9,5,5.18,7.66,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,1.7912,1,0,0,4.5,0.68,Henrique Meirelles,2,Semana do COPOM,Setembro,2008,130.93
9/19/2008,2008,9,5,5.17,7.34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04,1.8398,1,0,0,4.5,0.67,Henrique Meirelles,3,Semana da Ata,Setembro,2008,130.93
9/26/2008,2008,9,5,5.07,7.41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.04,1.8555,1,0,0,4.5,0.57,Henrique Meirelles,4,Semana depois da Ata,Setembro,2008,130.93
10/3/2008,2008,10,5,5.05,7.62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.09,2.054,1,0,0,4.5,0.55,Henrique Meirelles,1,Sem acontecimentos,Outubro,2008,128.14
10/10/2008,2008,10,5,5.15,8.55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16,2.288,1,0,0,4.5,0.65,Henrique Meirelles,2,Sem acontecimentos,Outubro,2008,128.14
10/17/2008,2008,10,5,5.25,8.42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3,2.102,1,0,0,4.5,0.75,Henrique Meirelles,3,Sem acontecimentos,Outubro,2008,128.14
10/24/2008,2008,10,5,5.29,9.22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34,2.3112,1,0,0,4.5,0.79,Henrique Meirelles,4,Semana antes do copom,Outubro,2008,128.14
10/31/2008,2008,10,5,5.33,10.19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47,2.1153,1,0,0,4.5,0.83,Henrique Meirelles,5,Semana do COPOM,Outubro,2008,128.14
11/7/2008,2008,11,5,5.39,9.87,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.58,2.1613,1,0,0,4.5,0.89,Henrique Meirelles,1,Semana da Ata,Novembro,2008,124.96
11/14/2008,2008,11,5,5.39,9.58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.58,2.28,1,0,0,4.5,0.89,Henrique Meirelles,2,Semana depois da Ata,Novembro,2008,124.96
11/21/2008,2008,11,5,5.42,9.53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.56,2.4277,1,0,0,4.5,0.92,Henrique Meirelles,3,Sem acontecimentos,Novembro,2008,124.96
11/28/2008,2008,11,5,5.47,8.96,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.57,2.3331,1,0,0,4.5,0.97,Henrique Meirelles,4,Sem acontecimentos,Novembro,2008,124.96
12/5/2008,2008,12,5,5.34,9.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,2.5004,1,0,0,4.5,0.84,Henrique Meirelles,1,Semana antes do copom,Dezembro,2008,120.94
12/12/2008,2008,12,5,5.17,11.72,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,2.392,1,0,0,4.5,0.67,Henrique Meirelles,2,Semana do COPOM,Dezembro,2008,120.94
12/19/2008,2008,12,5,4.99,9.32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,2.3859,1,0,0,4.5,0.49,Henrique Meirelles,3,Semana da Ata,Dezembro,2008,120.94
12/26/2008,2008,12,5,4.96,8.88,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61,2.3613,1,0,0,4.5,0.46,Henrique Meirelles,4,Semana depois da Ata,Dezembro,2008,120.94
1/2/2009,2009,1,5,4.88,8.91,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.52,2.3298,1,0,0,4.5,0.38,Henrique Meirelles,1,Sem acontecimentos,Janeiro,2009,120.84
1/9/2009,2009,1,5,4.88,9.73,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.68,2.2867,1,0,0,4.5,0.38,Henrique Meirelles,2,Sem acontecimentos,Janeiro,2009,120.84
1/16/2009,2009,1,5,4.79,9.44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.69,2.3248,1,0,0,4.5,0.29,Henrique Meirelles,3,Semana antes do copom,Janeiro,2009,120.84
1/23/2009,2009,1,5,4.67,8.38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,2.3568,1,0,0,4.5,0.17,Henrique Meirelles,4,Semana do COPOM,Janeiro,2009,120.84
1/30/2009,2009,1,5,4.59,7.65,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,2.3162,1,0,0,4.5,0.09,Henrique Meirelles,5,Semana da Ata,Janeiro,2009,120.84
2/6/2009,2009,2,5,4.69,8.27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.83,2.2658,1,0,0,4.5,0.19,Henrique Meirelles,1,Semana depois da Ata,Fevereiro,2009,122.19
2/13/2009,2009,2,5,4.65,8.86,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.81,2.268,1,0,0,4.5,0.15,Henrique Meirelles,2,Sem acontecimentos,Fevereiro,2009,122.19
2/20/2009,2009,2,5,4.64,9.09,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.59,2.3916,1,0,0,4.5,0.14,Henrique Meirelles,3,Sem acontecimentos,Fevereiro,2009,122.19
2/27/2009,2009,2,5,4.59,9.53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39,2.3784,1,0,0,4.5,0.09,Henrique Meirelles,4,Sem acontecimentos,Fevereiro,2009,122.19
3/6/2009,2009,3,5,4.5,9.76,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.21,2.3768,1,0,0,4.5,0,Henrique Meirelles,1,Semana antes do copom,Março,2009,122.98
3/13/2009,2009,3,5,4.34,10.34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35,2.3012,1,0,0,4.5,-0.16,Henrique Meirelles,2,Semana do COPOM,Março,2009,122.98
3/20/2009,2009,3,5,4.25,9.81,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.37,2.2567,1,0,0,4.5,-0.25,Henrique Meirelles,3,Semana da Ata,Março,2009,122.98
3/27/2009,2009,3,5,4.17,9.18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.46,2.2745,1,0,0,4.5,-0.33,Henrique Meirelles,4,Semana depois da Ata,Março,2009,122.98
4/3/2009,2009,4,5,4.15,9.89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.61,2.2072,1,0,0,4.5,-0.35,Henrique Meirelles,1,Sem acontecimentos,Abril,2009,123.67
4/9/2009,2009,4,4,4.2,8.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.71,2.1766,1,0,0,4.5,-0.3,Henrique Meirelles,2,Sem acontecimentos,Abril,2009,123.67
4/17/2009,2009,4,5,4.22,9.15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,2.1864,1,0,0,4.5,-0.28,Henrique Meirelles,3,Sem acontecimentos,Abril,2009,123.67
4/24/2009,2009,4,5,4.2,9.53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.58,2.1933,1,0,0,4.5,-0.3,Henrique Meirelles,4,Semana antes do copom,Abril,2009,123.67
4/30/2009,2009,4,4,4.2,9.61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.47,2.1783,1,0,0,4.5,-0.3,Henrique Meirelles,5,Semana do COPOM,Abril,2009,123.67
5/8/2009,2009,5,5,4.13,10.22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.57,2.075,1,0,0,4.5,-0.37,Henrique Meirelles,1,Semana da Ata,Maio,2009,124.87
5/15/2009,2009,5,5,4.1,9.96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.48,2.0762,1,0,0,4.5,-0.4,Henrique Meirelles,2,Semana depois da Ata,Maio,2009,124.87
5/22/2009,2009,5,5,4.1,9.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.46,2.0279,1,0,0,4.5,-0.4,Henrique Meirelles,3,Sem acontecimentos,Maio,2009,124.87
5/29/2009,2009,5,5,4.1,8.99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.46,1.973,1,0,0,4.5,-0.4,Henrique Meirelles,4,Sem acontecimentos,Maio,2009,124.87
6/5/2009,2009,6,5,4.1,8.93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.39,1.9534,1,0,0,4.5,-0.4,Henrique Meirelles,1,Semana antes do copom,Junho,2009,125.96
6/12/2009,2009,6,5,4.04,8.73,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.43,1.9301,1,0,0,4.5,-0.46,Henrique Meirelles,2,Semana do COPOM,Junho,2009,125.96
6/19/2009,2009,6,5,4.07,8.91,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.29,1.9592,1,0,0,4.5,-0.43,Henrique Meirelles,3,Semana da Ata,Junho,2009,125.96
6/26/2009,2009,6,5,4.05,8.59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,1.9396,1,0,0,4.5,-0.45,Henrique Meirelles,4,Semana depois da Ata,Junho,2009,125.96
7/3/2009,2009,7,5,4.06,8.86,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12,1.9474,1,0,0,4.5,-0.44,Henrique Meirelles,1,Sem acontecimentos,Julho,2009,126.27
7/10/2009,2009,7,5,4.08,7.93,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.31,2.0147,1,0,0,4.5,-0.42,Henrique Meirelles,2,Sem acontecimentos,Julho,2009,126.27
7/17/2009,2009,7,5,4.13,7.98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.37,1.929,1,0,0,4.5,-0.37,Henrique Meirelles,3,Semana antes do copom,Julho,2009,126.27
7/24/2009,2009,7,5,4.14,7.88,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34,1.896,1,0,0,4.5,-0.36,Henrique Meirelles,4,Semana do COPOM,Julho,2009,126.27
7/31/2009,2009,7,5,4.09,8.31,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.34,1.8726,1,0,0,4.5,-0.41,Henrique Meirelles,5,Semana da Ata,Julho,2009,126.27
8/7/2009,2009,8,5,4.07,8.42,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36,1.8232,1,0,0,4.5,-0.43,Henrique Meirelles,1,Semana depois da Ata,Agosto,2009,128.06
8/14/2009,2009,8,5,4.06,8.17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36,1.8385,1,0,0,4.5,-0.44,Henrique Meirelles,2,Sem acontecimentos,Agosto,2009,128.06
8/21/2009,2009,8,5,3.97,8.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,1.8297,1,0,0,4.5,-0.53,Henrique Meirelles,3,Sem acontecimentos,Agosto,2009,128.06
8/28/2009,2009,8,5,3.97,7.61,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21,1.874,1,0,0,4.5,-0.53,Henrique Meirelles,4,Semana antes do copom,Agosto,2009,128.06
9/4/2009,2009,9,5,3.98,7.68,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,1.8501,1,0,0,4.5,-0.52,Henrique Meirelles,1,Semana do COPOM,Setembro,2009,129.07
9/11/2009,2009,9,5,4.15,8.37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.56,1.8179,1,0,0,4.5,-0.35,Henrique Meirelles,2,Semana da Ata,Setembro,2009,129.07
9/18/2009,2009,9,5,4.18,8.64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.51,1.8049,1,0,0,4.5,-0.32,Henrique Meirelles,3,Semana depois da Ata,Setembro,2009,129.07
9/25/2009,2009,9,5,4.15,9.36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.33,1.8017,1,0,0,4.5,-0.35,Henrique Meirelles,4,Sem acontecimentos,Setembro,2009,129.07
10/2/2009,2009,10,5,4.16,9.28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,1.7844,1,0,0,4.5,-0.34,Henrique Meirelles,1,Sem acontecimentos,Outubro,2009,129.75
10/9/2009,2009,10,5,4.28,9.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,1.7389,1,0,0,4.5,-0.22,Henrique Meirelles,2,Sem acontecimentos,Outubro,2009,129.75
10/16/2009,2009,10,5,4.29,9.48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05,1.7135,1,0,0,4.5,-0.21,Henrique Meirelles,3,Semana antes do copom,Outubro,2009,129.75
10/23/2009,2009,10,5,4.27,8.92,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04,1.7113,1,0,0,4.5,-0.23,Henrique Meirelles,4,Semana do COPOM,Outubro,2009,129.75
10/30/2009,2009,10,5,4.27,8.02,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04,1.744,1,0,0,4.5,-0.23,Henrique Meirelles,5,Semana da Ata,Outubro,2009,129.75
11/6/2009,2009,11,5,4.25,7.71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,1.7179,1,0,0,4.5,-0.25,Henrique Meirelles,1,Semana depois da Ata,Novembro,2009,130.04
11/13/2009,2009,11,5,4.35,6.48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,1.729,1,0,0,4.5,-0.15,Henrique Meirelles,2,Sem acontecimentos,Novembro,2009,130.04
11/20/2009,2009,11,5,4.35,6.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,1.7356,1,0,0,4.5,-0.15,Henrique Meirelles,3,Sem acontecimentos,Novembro,2009,130.04
11/27/2009,2009,11,5,4.34,6.55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22,1.7443,1,0,0,4.5,-0.16,Henrique Meirelles,4,Sem acontecimentos,Novembro,2009,130.04
12/4/2009,2009,12,5,4.39,7.01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26,1.7131,1,0,0,4.5,-0.11,Henrique Meirelles,1,Semana antes do copom,Dezembro,2009,131.32
12/11/2009,2009,12,5,4.39,5.79,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47,1.7521,1,0,0,4.5,-0.11,Henrique Meirelles,2,Semana do COPOM,Dezembro,2009,131.32
12/18/2009,2009,12,5,4.39,6.44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,1.7879,1,0,0,4.5,-0.11,Henrique Meirelles,3,Semana da Ata,Dezembro,2009,131.32
12/24/2009,2009,12,4,4.37,6.61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21,1.7527,1,0,0,4.5,-0.13,Henrique Meirelles,4,Semana depois da Ata,Dezembro,2009,131.32
12/31/2009,2009,12,4,4.38,6.77,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,1.7412,1,0,0,4.5,-0.12,Henrique Meirelles,5,Sem acontecimentos,Dezembro,2009,131.32
1/8/2010,2010,1,5,4.39,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.51,1.739,1,0,0,4.5,-0.11,Henrique Meirelles,1,Sem acontecimentos,Janeiro,2010,133.49
1/15/2010,2010,1,5,4.5,6.98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.78,1.7711,1,0,0,4.5,0,Henrique Meirelles,2,Sem acontecimentos,Janeiro,2010,133.49
1/22/2010,2010,1,5,4.61,6.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1,1.8187,1,0,0,4.5,0.11,Henrique Meirelles,3,Semana antes do copom,Janeiro,2010,133.49
1/29/2010,2010,1,5,4.65,5.99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1,1.8748,1,0,0,4.5,0.15,Henrique Meirelles,4,Semana do COPOM,Janeiro,2010,133.49
2/5/2010,2010,2,5,4.5,6.95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.29,1.8753,1,0,0,4.5,0,Henrique Meirelles,1,Semana da Ata,Fevereiro,2010,135.18
2/12/2010,2010,2,5,4.5,7.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.33,1.867,1,0,0,4.5,0,Henrique Meirelles,2,Semana depois da Ata,Fevereiro,2010,135.18
